ENTITY_CD,ENTITY_NAME,YEAR,NUM_SUSPENSIONS,PER_SUSPENSIONS
343000011502,INFORMATION TECHNOLOGY HIGH SCHOOL,2016,17,2
343000011555,NEWCOMERS HIGH SCHOOL,2016,2,0
343000011575,ACADEMY OF AMERICAN STUDIES,2016,9,1
343000011580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,2016,1,0
343000860822,RENAISSANCE CHARTER SCHOOL (THE),2016,28,5
343000860836,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,2016,47,7
343000860932,VOICE CHARTER SCHOOL OF NEW YORK,2016,2,0
343000860952,GROWING UP GREEN CHARTER SCHOOL,2016,25,4
343000860998,ACADEMY OF THE CITY CHARTER SCHOOL,2016,14,3
353100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #31,2016,415,1
353100010001,PS 1 TOTTENVILLE,2016,1,0
353100010002,IS 2 GEORGE L EGBERT,2016,10,1
353100010003,PS 3 MARGARET GIOIOSA SCHOOL (THE),2016,3,0
353100010006,PS 6 CPL ALLAN F KIVLEHAN SCHOOL,2016,3,1
353100010007,IS 7 ELIAS BERNSTEIN,2016,6,1
353100010008,PS 8 SHIRLEE SOLOMON,2016,1,0
353100010011,PS 11 THOMAS DONGAN SCHOOL,2016,1,0
353100010013,PS 13 M L LINDENMEYER,2016,2,0
353100010016,PS 16 JOHN J DRISCOLL,2016,2,0
353100010018,PS 18 JOHN G WHITTIER,2016,2,0
353100010019,PS 19 CURTIS SCHOOL (THE),2016,4,1
353100010020,PS 20 PORT RICHMOND,2016,2,0
353100010022,PS 22 GRANITEVILLE,2016,6,1
353100010024,IS 24 MYRA S BARNES,2016,3,0
353100010027,IS 27 ANNING S PRALL,2016,38,4
353100010030,PS 30 WESTERLEIGH,2016,1,0
353100010031,PS 31 WILLIAM T DAVIS,2016,1,0
353100010032,PS 32 GIFFORD SCHOOL (THE),2016,1,0
353100010034,IS 34 TOTTENVILLE,2016,4,0
353100010036,PS 36 J C DRUMGOOLE,2016,2,0
353100010041,PS 41 NEW DORP,2016,2,0
353100010042,PS 42 ELTINGVILLE,2016,1,0
353100010044,PS 44 THOMAS C BROWN,2016,8,1
353100010045,PS 45 JOHN TYLER,2016,4,0
353100010048,PS 48 WILLIAM C WILCOX,2016,8,1
353100010049,IS 49 BERTHA A DREYFUS,2016,43,6
353100010050,PS 50 FRANK HANKINSON,2016,1,0
353100010051,IS 51 EDWIN MARKHAM,2016,49,4
353100010056,PS 56 LOUIS DESARIO SCHOOL (THE),2016,1,0
353100010057,PS 57 HUBERT H HUMPHREY,2016,2,0
353100010061,IS 61 WILLIAM A MORRIS,2016,22,2
353100010072,IS 72 ROCCO LAURIE,2016,8,1
353100010074,PS 74 FUTURE LEADERS ELEMENTARY SCHOOL,2016,3,1
353100010075,IS 75 FRANK D PAULO,2016,3,0
353100010078,PS 78,2016,5,1
353100010861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,2016,7,1
353100011047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,2016,1,0
353100011080,MICHAEL J PETRIDES SCHOOL (THE),2016,2,0
353100011440,NEW DORP HIGH SCHOOL,2016,46,2
353100011445,PORT RICHMOND HIGH SCHOOL,2016,16,1
353100011450,CURTIS HIGH SCHOOL,2016,29,1
353100011455,TOTTENVILLE HIGH SCHOOL,2016,13,0
353100011460,SUSAN E WAGNER HIGH SCHOOL,2016,33,1
353100011470,CONCORD HIGH SCHOOL,2016,3,2
353100011600,RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2016,12,2
353100860959,JOHN W LAVELLE PREPARATORY CHARTER SCHOOL,2016,3,1
353100860984,NEW WORLD PREPARATORY CHARTER SCHOOL,2016,17,5
353100861083,NEW VENTURES CHARTER SCHOOL,2016,3,6
400301060000,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,2016,32,2
400301060002,PRIMARY EDUCATION CENTER,2016,1,0
400301060003,INTERMEDIATE EDUCATION CENTER,2016,2,1
400301060005,LEWISTON PORTER MIDDLE SCHOOL,2016,20,4
400301060006,LEWISTON PORTER SENIOR HIGH SCHOOL,2016,9,1
400400010000,LOCKPORT CITY SCHOOL DISTRICT,2016,145,3
400400010001,ANNA MERRITT ELEMENTARY SCHOOL,2016,11,3
400400010002,CHARLES A UPSON ELEMENTARY SCHOOL,2016,2,0
400400010005,GEORGE SOUTHARD ELEMENTARY SCHOOL,2016,7,1
400400010007,ROY KELLEY ELEMENTARY SCHOOL,2016,1,0
400400010009,EMMET BELKNAP INTERMEDIATE SCHOOL,2016,29,5
400400010010,NORTH PARK JUNIOR HIGH SCHOOL,2016,57,8
400400010011,LOCKPORT HIGH SCHOOL,2016,38,3
400601060000,NEWFANE CENTRAL SCHOOL DISTRICT,2016,19,1
400601060006,NEWFANE SENIOR HIGH SCHOOL,2016,13,2
400601060008,NEWFANE MIDDLE SCHOOL,2016,6,1
400701060000,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,2016,105,3
400701060002,WEST STREET ELEMENTARY SCHOOL,2016,3,1
400701060003,TUSCARORA ELEMENTARY SCHOOL,2016,3,3
400701060004,COLONIAL VILLAGE ELEMENTARY SCHOOL,2016,6,1
400701060005,ERRICK ROAD ELEMENTARY SCHOOL,2016,9,2
400701060009,EDWARD TOWN MIDDLE SCHOOL,2016,29,3
400701060010,NIAGARA-WHEATFIELD SENIOR HIGH SCHOOL,2016,55,4
400701860890,NIAGARA CHARTER SCHOOL,2016,74,21
400800010000,NIAGARA FALLS CITY SCHOOL DISTRICT,2016,752,11
400800010010,SEVENTY NINTH STREET SCHOOL,2016,19,4
400800010012,GERALDINE J MANN SCHOOL,2016,16,4
400800010015,HENRY J KALFAS MAGNET SCHOOL,2016,48,13
400800010020,HYDE PARK SCHOOL,2016,33,8
400800010021,MAPLE AVENUE SCHOOL,2016,22,7
400800010022,NIAGARA STREET SCHOOL,2016,85,16
400800010031,HARRY F ABATE ELEMENTARY SCHOOL,2016,97,16
400800010034,NIAGARA FALLS HIGH SCHOOL,2016,187,10
400800010040,GASKILL PREPARATORY SCHOOL,2016,99,18
400800010041,LASALLE PREPARATORY SCHOOL,2016,110,20
400800010042,CATARACT ELEMENTARY SCHOOL,2016,36,8
400900010000,NORTH TONAWANDA CITY SCHOOL DISTRICT,2016,134,4
400900010003,DRAKE SCHOOL,2016,1,0
400900010007,MEADOW SCHOOL,2016,5,1
400900010008,OHIO ELEMENTARY SCHOOL,2016,5,1
400900010009,SPRUCE SCHOOL,2016,5,1
400900010011,NORTH TONAWANDA HIGH SCHOOL,2016,91,8
400900010012,NORTH TONAWANDA MIDDLE SCHOOL,2016,27,5
401001060000,STARPOINT CENTRAL SCHOOL DISTRICT,2016,26,1
401001060001,STARPOINT HIGH SCHOOL,2016,15,2
401001060002,REGAN INTERMEDIATE SCHOOL,2016,1,0
401001060004,STARPOINT MIDDLE SCHOOL,2016,10,2
401201060000,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,2016,24,2
401201060001,ROYALTON-HARTLAND ELEMENTARY SCHOOL,2016,1,0
401201060003,ROYALTON-HARTLAND HIGH SCHOOL,2016,18,4
401201060004,ROYALTON-HARTLAND MIDDLE SCHOOL,2016,5,1
401301040000,BARKER CENTRAL SCHOOL DISTRICT,2016,19,3
401301040002,PRATT ELEMENTARY SCHOOL,2016,4,1
401301040003,BARKER JUNIOR/SENIOR HIGH SCHOOL,2016,15,4
401501060000,WILSON CENTRAL SCHOOL DISTRICT,2016,34,3
401501060002,WILSON ELEMENTARY SCHOOL,2016,8,2
401501060003,WILSON HIGH SCHOOL,2016,26,4
410401060000,ADIRONDACK CENTRAL SCHOOL DISTRICT,2016,38,3
410401060001,ADIRONDACK MIDDLE SCHOOL,2016,7,3
410401060003,FORESTPORT ELEMENTARY SCHOOL,2016,3,3
410401060004,BOONVILLE ELEMENTARY SCHOOL,2016,9,3
410401060005,ADIRONDACK HIGH SCHOOL,2016,19,5
410601040000,CAMDEN CENTRAL SCHOOL DISTRICT,2016,136,6
410601040002,MCCONNELLSVILLE ELEMENTARY SCHOOL,2016,2,1
410601040006,CAMDEN SENIOR HIGH SCHOOL,2016,66,10
410601040007,CAMDEN ELEMENTARY SCHOOL,2016,14,4
410601040010,CAMDEN MIDDLE SCHOOL,2016,54,8
411101060000,CLINTON CENTRAL SCHOOL DISTRICT,2016,10,1
411101060001,CLINTON ELEMENTARY SCHOOL,2016,3,1
411101060004,CLINTON MIDDLE SCHOOL,2016,4,1
411101060005,CLINTON SENIOR HIGH SCHOOL,2016,3,1
411501060000,NEW HARTFORD CENTRAL SCHOOL DISTRICT,2016,19,1
411501060001,NEW HARTFORD SENIOR HIGH SCHOOL,2016,10,2
411501060004,ROBERT L BRADLEY ELEMENTARY SCHOOL,2016,4,1
411501060006,PERRY JUNIOR HIGH SCHOOL,2016,5,1
411504020000,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,2016,3,1
411504020003,NEW YORK MILLS ELEMENTARY SCHOOL,2016,3,1
411603040000,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,2016,13,1
411603040001,SAUQUOIT VALLEY ELEMENTARY SCHOOL,2016,2,0
411603040003,SAUQUOIT VALLEY HIGH SCHOOL,2016,4,1
411603040004,SAUQUOIT VALLEY MIDDLE SCHOOL,2016,7,2
411701040000,REMSEN CENTRAL SCHOOL DISTRICT,2016,13,3
411701040002,REMSEN JUNIOR-SENIOR HIGH SCHOOL,2016,13,6
411800010000,ROME CITY SCHOOL DISTRICT,2016,413,8
411800010001,GANSEVOORT ELEMENTARY SCHOOL,2016,27,7
411800010008,BELLAMY ELEMENTARY SCHOOL,2016,27,6
411800010010,LYNDON H STROUGH MIDDLE SCHOOL,2016,84,11
411800010013,RIDGE MILLS ELEMENTARY SCHOOL,2016,7,2
411800010014,STOKES ELEMENTARY SCHOOL,2016,14,6
411800010015,JOHN E JOY ELEMENTARY SCHOOL,2016,12,6
411800010020,ROME FREE ACADEMY,2016,174,12
411800010023,LOUIS V DENTI ELEMENTARY SCHOOL,2016,13,2
411800010025,GEORGE R STALEY UPPER ELEMENTARY SCHOOL,2016,55,7
411902040000,WATERVILLE CENTRAL SCHOOL DISTRICT,2016,31,4
411902040001,MEMORIAL PARK ELEMENTARY SCHOOL,2016,17,4
411902040003,WATERVILLE JR/SR HIGH SCHOOL,2016,14,4
412000050000,SHERRILL CITY SCHOOL DISTRICT,2016,52,3
412000050001,J D GEORGE ELEMENTARY SCHOOL,2016,2,0
412000050004,VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL,2016,25,4
412000050005,W A WETTEL ELEMENTARY SCHOOL,2016,9,3
412000050006,E A MCALLISTER ELEMENTARY SCHOOL,2016,7,3
412000050007,VERNON-VERONA-SHERRILL MIDDLE SCHOOL,2016,9,3
412201060000,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,2016,62,4
412201060001,HOLLAND PATENT MIDDLE SCHOOL,2016,27,8
412201060003,HOLLAND PATENT ELEMENTARY SCHOOL,2016,4,1
412201060005,GENERAL WILLIAM FLOYD ELEMENTARY SCHOOL,2016,3,1
412201060006,HOLLAND PATENT CENTRAL HIGH SCHOOL,2016,28,6
412300010000,UTICA CITY SCHOOL DISTRICT,2016,817,8
412300010003,ALBANY ELEMENTARY SCHOOL,2016,43,7
412300010005,CHRISTOPHER COLUMBUS ELEMENTARY SCHOOL,2016,29,5
412300010006,GENERAL HERKIMER ELEMENTARY SCHOOL,2016,27,4
412300010009,HUGH R JONES ELEMENTARY SCHOOL,2016,16,4
412300010011,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,2016,10,3
412300010012,WATSON WILLIAMS ELEMENTARY SCHOOL,2016,42,6
412300010014,THOMAS JEFFERSON ELEMENTARY SCHOOL,2016,28,5
412300010016,JOHN F HUGHES ELEMENTARY SCHOOL,2016,23,5
412300010018,KERNAN ELEMENTARY SCHOOL,2016,74,12
412300010022,JOHN F KENNEDY MIDDLE SCHOOL,2016,84,13
412300010023,SENATOR JAMES H DONOVAN MIDDLE SCHOOL,2016,101,14
412300010024,THOMAS R PROCTOR HIGH SCHOOL,2016,311,11
412300010026,ROSCOE CONKLING ELEMENTARY SCHOOL,2016,29,5
412300861058,UTICA ACADEMY OF SCIENCE CHARTER SCHOOL,2016,31,9
412801040000,WESTMORELAND CENTRAL SCHOOL DISTRICT,2016,18,2
412801040002,WESTMORELAND ELEMENTARY SCHOOL,2016,1,0
412801040003,WESTMORELAND HIGH SCHOOL,2016,7,2
412801040004,WESTMORELAND MIDDLE SCHOOL,2016,10,3
412901040000,ORISKANY CENTRAL SCHOOL DISTRICT,2016,8,1
412901040002,N A WALBRAN ELEMENTARY SCHOOL,2016,1,0
412901040003,ORISKANY JUNIOR-SENIOR HIGH SCHOOL,2016,7,2
412902060000,WHITESBORO CENTRAL SCHOOL DISTRICT,2016,111,4
412902060002,MARCY ELEMENTARY SCHOOL,2016,4,1
412902060003,HARTS HILL SCHOOL,2016,1,0
412902060005,DEERFIELD ELEMENTARY SCHOOL,2016,8,3
412902060006,WHITESBORO MIDDLE SCHOOL,2016,16,3
412902060007,PARKWAY MIDDLE SCHOOL,2016,6,2
412902060008,WHITESBORO HIGH SCHOOL,2016,71,7
412902060009,WESTMORELAND ROAD ELEMENTARY SCHOOL,2016,5,1
420101060000,WEST GENESEE CENTRAL SCHOOL DISTRICT,2016,132,3
420101060001,EAST HILL ELEMENTARY SCHOOL,2016,9,2
420101060003,STONEHEDGE ELEMENTARY SCHOOL,2016,4,0
420101060006,SPLIT ROCK ELEMENTARY SCHOOL,2016,3,1
420101060008,WEST GENESEE MIDDLE SCHOOL,2016,22,3
420101060009,WEST GENESEE SENIOR HIGH SCHOOL,2016,73,5
420101060011,CAMILLUS MIDDLE SCHOOL,2016,21,5
420303060000,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,2016,336,4
420303060001,ALLEN ROAD ELEMENTARY SCHOOL,2016,4,1
420303060002,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,2016,4,1
420303060003,CICERO ELEMENTARY SCHOOL,2016,3,1
420303060004,LAKESHORE ROAD ELEMENTARY SCHOOL,2016,12,2
420303060007,ROXBORO ROAD ELEMENTARY SCHOOL,2016,14,3
420303060008,SMITH ROAD ELEMENTARY SCHOOL,2016,10,2
420303060009,GILLETTE ROAD MIDDLE SCHOOL,2016,28,2
420303060010,NORTH SYRACUSE JUNIOR HIGH SCHOOL,2016,93,7
420303060011,ROXBORO ROAD MIDDLE SCHOOL,2016,58,7
420303060014,CICERO-NORTH SYRACUSE HIGH SCHOOL,2016,110,5
420401060000,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,2016,126,4
420401060002,FREMONT ELEMENTARY SCHOOL,2016,3,1
420401060003,EAST SYRACUSE ELEMENTARY SCHOOL,2016,2,1
420401060004,WOODLAND ELEMENTARY SCHOOL,2016,9,2
420401060005,EAST SYRACUSE-MINOA CENTRAL HIGH SCHOOL,2016,83,8
420401060009,MINOA ELEMENTARY SCHOOL,2016,2,1
420401060010,PINE GROVE MIDDLE SCHOOL,2016,27,4
420411060000,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,2016,93,3
420411060002,JAMESVILLE ELEMENTARY SCHOOL,2016,1,0
420411060003,MOSES DEWITT ELEMENTARY SCHOOL,2016,5,2
420411060004,TECUMSEH ELEMENTARY SCHOOL,2016,1,0
420411060005,JAMESVILLE-DEWITT MIDDLE SCHOOL,2016,20,2
420411060006,JAMESVILLE-DEWITT HIGH SCHOOL,2016,66,7
420501060000,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,2016,73,6
420501060001,ELBRIDGE ELEMENTARY SCHOOL,2016,10,2
420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,2016,41,9
420501060004,JORDAN-ELBRIDGE MIDDLE SCHOOL,2016,22,6
420601040000,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,2016,23,3
420601040001,FABIUS-POMPEY ELEMENTARY SCHOOL,2016,2,1
420601040003,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,2016,21,5
420701060000,WESTHILL CENTRAL SCHOOL DISTRICT,2016,31,2
420701060001,WESTHILL HIGH SCHOOL,2016,22,4
420701060002,CHERRY ROAD ELEMENTARY SCHOOL,2016,4,1
420701060004,ONONDAGA HILL MIDDLE SCHOOL,2016,5,1
420702030000,SOLVAY UNION FREE SCHOOL DISTRICT,2016,131,9
420702030001,SOLVAY ELEMENTARY SCHOOL,2016,2,1
420702030004,SOLVAY HIGH SCHOOL,2016,59,11
420702030007,SOLVAY MIDDLE SCHOOL,2016,70,14
420807040000,LAFAYETTE CENTRAL SCHOOL DISTRICT,2016,41,5
420807040002,ONONDAGA NATION SCHOOL,2016,11,9
420807040003,LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,2016,24,6
420807040004,C GRANT GRIMSHAW SCHOOL,2016,6,2
420901060000,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,2016,227,4
420901060002,HARRY E ELDEN ELEMENTARY SCHOOL,2016,1,0
420901060003,CATHERINE M MCNAMARA ELEMENTARY SCHOOL,2016,4,1
420901060004,L PEARL PALMER ELEMENTARY SCHOOL,2016,4,1
420901060005,VAN BUREN ELEMENTARY SCHOOL,2016,2,0
420901060006,THEODORE R DURGEE JUNIOR HIGH SCHOOL,2016,54,6
420901060007,CHARLES W BAKER HIGH SCHOOL,2016,131,9
420901060008,MAE E REYNOLDS SCHOOL,2016,7,2
420901060009,DONALD S RAY SCHOOL,2016,24,3
421001060000,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,2016,32,1
421001060001,FAYETTEVILLE ELEMENTARY SCHOOL,2016,1,0
421001060002,FAYETTEVILLE-MANLIUS SENIOR HIGH SCHOOL,2016,18,1
421001060005,EAGLE HILL MIDDLE SCHOOL,2016,2,0
421001060006,WELLWOOD MIDDLE SCHOOL,2016,11,2
421101060000,MARCELLUS CENTRAL SCHOOL DISTRICT,2016,32,2
421101060001,K C HEFFERNAN ELEMENTARY SCHOOL,2016,1,0
421101060003,MARCELLUS HIGH SCHOOL,2016,24,4
421101060004,C S DRIVER MIDDLE SCHOOL,2016,7,1
421201040000,ONONDAGA CENTRAL SCHOOL DISTRICT,2016,31,4
421201040001,ROCKWELL ELEMENTARY SCHOOL,2016,1,1
421201040002,WHEELER ELEMENTARY SCHOOL,2016,9,4
421201040003,ONONDAGA SENIOR HIGH SCHOOL,2016,21,5
421501060000,LIVERPOOL CENTRAL SCHOOL DISTRICT,2016,308,4
421501060001,NATE PERRY ELEMENTARY SCHOOL,2016,5,1
421501060002,CHESTNUT HILL MIDDLE SCHOOL,2016,42,13
421501060004,ELMCREST ELEMENTARY SCHOOL,2016,15,3
421501060005,LIVERPOOL MIDDLE SCHOOL,2016,18,5
421501060009,CHESTNUT HILL ELEMENTARY SCHOOL,2016,13,4
421501060010,LIVERPOOL ELEMENTARY SCHOOL,2016,12,4
421501060011,LIVERPOOL HIGH SCHOOL,2016,135,6
421501060012,MORGAN ROAD ELEMENTARY SCHOOL,2016,4,1
421501060013,SOULE ROAD ELEMENTARY SCHOOL,2016,14,3
421501060014,SOULE ROAD MIDDLE SCHOOL,2016,24,5
421501060015,LONG BRANCH ELEMENTARY SCHOOL,2016,14,3
421501060016,DONLIN DRIVE ELEMENTARY SCHOOL,2016,6,1
421501060019,WILLOW FIELD ELEMENTARY SCHOOL,2016,6,1
421504020000,LYNCOURT UNION FREE SCHOOL DISTRICT,2016,11,3
421504020001,LYNCOURT SCHOOL,2016,11,3
421601060000,SKANEATELES CENTRAL SCHOOL DISTRICT,2016,6,0
421601060002,SKANEATELES SENIOR HIGH SCHOOL,2016,4,1
421601060003,WATERMAN ELEMENTARY SCHOOL,2016,1,0
421601060005,SKANEATELES MIDDLE SCHOOL,2016,1,0
421800010000,SYRACUSE CITY SCHOOL DISTRICT,2016,2148,11
421800010003,CLARY MIDDLE SCHOOL,2016,117,29
421800010004,BELLEVUE ELEMENTARY SCHOOL,2016,18,4
421800010006,VAN DUYN ELEMENTARY SCHOOL,2016,1,0
421800010008,EDWARD SMITH K-8 SCHOOL,2016,41,6
421800010010,ROBERTS K-8 SCHOOL,2016,51,7
421800010011,MEACHEM ELEMENTARY SCHOOL,2016,24,5
421800010012,LEMOYNE ELEMENTARY SCHOOL,2016,16,4
421800010013,SALEM HYDE ELEMENTARY SCHOOL,2016,5,1
421800010015,HUNTINGTON K-8 SCHOOL,2016,88,9
421800010018,DR KING ELEMENTARY SCHOOL,2016,36,6
421800010020,DANFORTH MIDDLE SCHOOL,2016,174,48
421800010021,FRANKLIN ELEMENTARY SCHOOL,2016,8,1
421800010022,FRAZER K-8 SCHOOL,2016,129,14
421800010025,HUGHES ELEMENTARY SCHOOL,2016,10,7
421800010027,PORTER ELEMENTARY SCHOOL,2016,5,1
421800010028,SEYMOUR DUAL LANGUAGE ACADEMY,2016,9,2
421800010031,HURLBUT W SMITH K-8 SCHOOL,2016,54,7
421800010033,CORCORAN HIGH SCHOOL,2016,231,15
421800010035,GRANT MIDDLE SCHOOL,2016,88,14
421800010039,NOTTINGHAM HIGH SCHOOL,2016,203,15
421800010040,HENNINGER HIGH SCHOOL,2016,275,14
421800010041,DELAWARE ACADEMY,2016,26,10
421800010042,MCKINLEY-BRIGHTON ELEMENTARY SCHOOL,2016,9,2
421800010043,WEBSTER ELEMENTARY SCHOOL,2016,4,1
421800010047,INSTITUTE OF TECHNOLOGY AT SYRACUSE CENTRAL,2016,46,10
421800010048,LINCOLN MIDDLE SCHOOL,2016,170,33
421800010049,FOWLER HIGH SCHOOL,2016,27,5
421800010052,DR WEEKS ELEMENTARY SCHOOL,2016,10,1
421800010058,EXPEDITIONARY LEARNING MIDDLE SCHOOL,2016,1,1
421800010060,WESTSIDE ACADEMY AT BLODGETT,2016,185,44
421800010071,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,2016,86,18
421800010072,DELAWARE PRIMARY SCHOOL,2016,1,1
421800860845,SOUTHSIDE ACADEMY CHARTER SCHOOL,2016,162,24
421800860854,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,2016,99,11
421902040000,TULLY CENTRAL SCHOOL DISTRICT,2016,36,4
421902040001,TULLY JUNIOR-SENIOR HIGH SCHOOL,2016,23,5
421902040002,TULLY ELEMENTARY SCHOOL,2016,13,3
430300050000,CANANDAIGUA CITY SCHOOL DISTRICT,2016,11,0
430300050001,CANANDAIGUA PRIMARY-ELEMENTARY SCHOOL,2016,4,0
430300050002,CANANDAIGUA ACADEMY,2016,4,0
430300050004,CANANDAIGUA MIDDLE SCHOOL,2016,3,0
430501040000,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,2016,18,2
430501040001,BLOOMFIELD HIGH SCHOOL,2016,10,3
430501040002,BLOOMFIELD MIDDLE SCHOOL,2016,7,3
430501040004,BLOOMFIELD ELEMENTARY SCHOOL,2016,1,0
430700010000,GENEVA CITY SCHOOL DISTRICT,2016,140,6
430700010001,WEST STREET ELEMENTARY SCHOOL,2016,13,3
430700010002,NORTH STREET ELEMENTARY SCHOOL,2016,16,3
430700010005,GENEVA MIDDLE SCHOOL,2016,53,11
430700010006,GENEVA HIGH SCHOOL,2016,58,8
430901060000,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),2016,46,4
430901060001,MARCUS WHITMAN HIGH SCHOOL,2016,29,8
430901060002,GORHAM ELEMENTARY SCHOOL,2016,7,3
430901060003,MARCUS WHITMAN MIDDLE SCHOOL,2016,8,3
430901060007,MIDDLESEX VALLEY ELEMENTARY SCHOOL,2016,2,1
431101040000,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),2016,28,3
431101040001,RED JACKET ELEMENTARY SCHOOL,2016,2,1
431101040002,RED JACKET HIGH SCHOOL,2016,17,7
431101040003,RED JACKET MIDDLE SCHOOL,2016,9,4
431201040000,NAPLES CENTRAL SCHOOL DISTRICT,2016,28,4
431201040002,NAPLES HIGH SCHOOL,2016,20,6
431201040003,NAPLES ELEMENTARY SCHOOL,2016,8,2
431301060000,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,2016,39,3
431301060001,MIDLAKES PRIMARY SCHOOL,2016,6,2
431301060002,MIDLAKES MIDDLE SCHOOL,2016,12,4
431301060003,MIDLAKES INTERMEDIATE SCHOOL,2016,4,1
431301060004,MIDLAKES HIGH SCHOOL,2016,17,3
431401040000,HONEOYE CENTRAL SCHOOL DISTRICT,2016,18,3
431401040001,HONEOYE ELEMENTARY SCHOOL,2016,6,2
431401040002,HONEOYE MIDDLE/HIGH SCHOOL,2016,12,4
431701060000,VICTOR CENTRAL SCHOOL DISTRICT,2016,74,2
431701060001,VICTOR INTERMEDIATE SCHOOL,2016,12,1
431701060002,VICTOR JUNIOR HIGH SCHOOL,2016,17,3
431701060003,VICTOR PRIMARY SCHOOL,2016,13,2
431701060004,VICTOR SENIOR HIGH SCHOOL,2016,32,2
440102060000,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,2016,73,2
440102060001,LITTLE BRITAIN ELEMENTARY SCHOOL,2016,2,0
440102060002,TAFT ELEMENTARY SCHOOL,2016,1,0
440102060003,WASHINGTONVILLE SENIOR HIGH SCHOOL,2016,44,3
440102060004,WASHINGTONVILLE MIDDLE SCHOOL,2016,24,2
440102060005,ROUND HILL ELEMENTARY SCHOOL,2016,2,0
440201020000,CHESTER UNION FREE SCHOOL DISTRICT,2016,24,2
440201020001,CHESTER ACADEMY-MIDDLE/HIGH SCHOOL,2016,18,3
440201020002,CHESTER ELEMENTARY SCHOOL,2016,6,1
440301060000,CORNWALL CENTRAL SCHOOL DISTRICT,2016,73,2
440301060001,WILLOW AVENUE ELEMENTARY SCHOOL,2016,1,0
440301060003,CORNWALL CENTRAL HIGH SCHOOL,2016,46,4
440301060004,CORNWALL ELEMENTARY SCHOOL,2016,2,0
440301060005,CORNWALL MIDDLE SCHOOL,2016,24,2
440401060000,PINE BUSH CENTRAL SCHOOL DISTRICT,2016,259,5
440401060001,E J RUSSELL ELEMENTARY SCHOOL,2016,1,0
440401060004,CRISPELL MIDDLE SCHOOL,2016,26,4
440401060005,PINE BUSH SENIOR HIGH SCHOOL,2016,196,11
440401060006,CIRCLEVILLE ELEMENTARY SCHOOL,2016,1,0
440401060007,CIRCLEVILLE MIDDLE SCHOOL,2016,28,5
440401060008,PAKANASINK ELEMENTARY SCHOOL,2016,2,0
440401060009,PINE BUSH ELEMENTARY SCHOOL,2016,5,1
440601040000,GOSHEN CENTRAL SCHOOL DISTRICT,2016,54,2
440601040001,GOSHEN CENTRAL HIGH SCHOOL,2016,29,3
440601040003,SCOTCHTOWN AVENUE SCHOOL,2016,1,0
440601040004,C J HOOKER MIDDLE SCHOOL,2016,20,3
440601040005,GOSHEN INTERMEDIATE SCHOOL,2016,4,1
440901040000,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,2016,34,4
440901040001,FORT MONTGOMERY ELEMENTARY SCHOOL,2016,2,1
440901040003,JAMES I O'NEILL HIGH SCHOOL,2016,14,3
440901040004,HIGHLAND FALLS INTERMEDIATE SCHOOL,2016,18,6
441000010000,MIDDLETOWN CITY SCHOOL DISTRICT,2016,655,9
441000010006,WILLIAM A CARTER SCHOOL,2016,32,4
441000010009,MIDDLETOWN HIGH SCHOOL,2016,287,14
441000010010,MIDDLETOWN TWIN TOWERS MIDDLE SCHOOL,2016,146,16
441000010014,MONHAGEN MIDDLE SCHOOL,2016,99,12
441000010015,MAPLE HILL ELEMENTARY SCHOOL,2016,47,4
